Date,Home,Team,Opp,Win,Win Percentage,Rolling Points Scored Average,Rolling FG Average,Rolling FGA Average,Rolling FG% Average,Rolling 3P Average,Rolling 3PA Average,Rolling 3P% Average,Rolling FT Average,Rolling FTA Average,Rolling FT% Average,Rolling ORB Average,Rolling TRB Average,Rolling AST Average,Rolling STL Average,Rolling BLK Average,Rolling TOV Average,Rolling PF Average,Rolling Opp Points Scored Average,Rolling Opp FG Average,Rolling Opp FGA Average,Rolling Opp FG% Average,Rolling Opp 3P Average,Rolling Opp 3PA Average,Rolling Opp 3P% Average,Rolling Opp FT Average,Rolling Opp FTA Average,Rolling Opp FT% Average,Rolling Opp ORB Average,Rolling Opp TRB Average,Rolling Opp AST Average,Rolling Opp STL Average,Rolling Opp BLK Average,Rolling Opp TOV Average,Rolling Opp PF Average,Opp Win Percentage
2024-10-27,1,IND,PHI,0,0.5,106.5,41.5,83.0,0.5,6.0,30.5,0.195,17.5,22.5,0.765,8.0,36.0,30.0,9.0,7.0,15.5,23.5,108.0,35.0,87.0,0.4,8.5,30.0,0.28400000000000003,29.5,40.0,0.7295,13.5,38.5,18.5,7.5,3.5,13.0,30.0,0.0
2024-10-27,0,ATL,OKC,0,1.0,122.5,39.0,80.5,0.4845,11.5,33.0,0.34450000000000003,33.0,42.0,0.7925,9.5,42.0,25.0,11.5,9.0,15.0,24.0,108.0,44.0,104.0,0.4235,8.0,38.0,0.21100000000000002,12.0,16.0,0.7335,11.0,51.5,22.0,12.0,9.0,11.0,16.5,1.0
2024-10-27,1,GSW,LAC,0,1.0,133.5,49.5,99.5,0.4985,20.0,49.0,0.4085,14.5,18.0,0.8165,17.0,58.5,36.5,14.0,5.5,16.5,26.0,111.0,41.0,87.0,0.47250000000000003,10.0,31.0,0.32,19.0,25.5,0.755,12.0,47.5,28.5,6.5,3.0,19.5,26.5,0.5
2024-10-28,0,CHI,MEM,1,0.3333333333333333,113.0,40.0,91.33333333333333,0.4383333333333333,15.333333333333334,44.666666666666664,0.3413333333333333,17.666666666666668,23.333333333333332,0.759,9.666666666666666,51.333333333333336,26.333333333333332,6.666666666666667,2.6666666666666665,19.0,17.333333333333332,119.33333333333333,42.333333333333336,89.33333333333333,0.47533333333333333,13.333333333333334,35.666666666666664,0.37233333333333335,21.333333333333332,30.666666666666668,0.7073333333333333,11.0,42.0,30.0,8.333333333333334,6.0,16.666666666666668,28.0,0.6666666666666666
2024-10-28,0,POR,SAC,0,0.3333333333333333,110.66666666666667,38.666666666666664,91.66666666666667,0.42133333333333334,11.666666666666666,35.333333333333336,0.32866666666666666,21.666666666666668,27.333333333333332,0.7936666666666667,15.0,47.0,24.0,8.666666666666666,7.666666666666667,18.0,21.666666666666668,121.0,41.5,85.0,0.487,13.0,36.5,0.36,25.0,30.0,0.8400000000000001,4.5,35.0,26.5,9.5,3.5,11.5,18.5,0.0
2024-10-28,0,DEN,TOR,1,0.0,95.5,35.0,92.5,0.3795,10.5,36.5,0.29200000000000004,15.0,19.0,0.7735,13.5,47.0,24.5,12.0,5.5,13.0,17.0,107.33333333333333,37.333333333333336,84.0,0.44533333333333336,9.333333333333334,27.666666666666668,0.331,23.333333333333332,29.333333333333332,0.7663333333333333,14.666666666666666,46.0,26.333333333333332,9.333333333333334,7.666666666666667,22.0,26.666666666666668,0.3333333333333333
2024-10-28,1,DAL,UTA,1,0.5,111.0,39.5,97.5,0.405,16.0,42.5,0.3745,16.0,20.5,0.786,14.5,48.0,24.5,7.5,3.5,9.5,24.5,105.0,34.5,88.5,0.393,9.5,34.0,0.2995,26.5,35.5,0.7435,14.0,47.0,19.5,7.5,7.0,19.5,17.5,0.0
2024-10-28,0,IND,ORL,0,0.3333333333333333,109.0,40.666666666666664,83.33333333333333,0.488,8.333333333333334,31.0,0.26533333333333337,19.333333333333332,26.333333333333332,0.7353333333333333,7.666666666666667,36.333333333333336,29.333333333333332,8.666666666666666,6.0,17.0,24.333333333333332,114.33333333333333,39.0,86.0,0.45733333333333337,16.666666666666668,42.333333333333336,0.40700000000000003,19.666666666666668,27.666666666666668,0.7126666666666667,11.666666666666666,45.666666666666664,25.666666666666668,9.333333333333334,7.0,15.333333333333334,20.0,0.6666666666666666
2024-10-28,0,HOU,SAS,1,0.3333333333333333,113.0,39.666666666666664,97.66666666666667,0.40700000000000003,14.333333333333334,42.333333333333336,0.338,19.333333333333332,25.666666666666668,0.7680000000000001,15.666666666666666,47.0,20.0,9.333333333333334,3.6666666666666665,12.666666666666666,24.666666666666668,109.0,39.0,82.5,0.47350000000000003,10.0,28.0,0.36650000000000005,21.0,26.0,0.8065,11.0,50.5,26.5,6.0,6.0,18.0,18.0,0.5
2024-10-28,0,DET,MIA,0,0.0,109.33333333333333,39.666666666666664,85.66666666666667,0.4633333333333333,12.0,34.666666666666664,0.34600000000000003,18.0,22.333333333333332,0.7936666666666666,9.666666666666666,41.333333333333336,24.666666666666668,4.333333333333333,4.666666666666667,17.0,21.666666666666668,105.5,36.0,84.0,0.4275,12.5,34.0,0.368,21.0,28.5,0.7364999999999999,11.0,42.0,28.5,6.5,7.0,12.5,19.0,0.5
2024-10-28,0,CLE,NYK,1,1.0,128.0,46.666666666666664,85.66666666666667,0.544,15.0,34.333333333333336,0.437,19.666666666666668,27.666666666666668,0.7136666666666667,8.0,41.0,28.0,12.0,7.666666666666667,14.333333333333334,21.333333333333332,116.0,43.5,81.0,0.5375000000000001,11.5,28.5,0.40549999999999997,17.5,22.5,0.7715000000000001,8.0,38.5,19.5,3.5,3.5,12.0,15.0,0.5
2024-10-28,0,LAL,PHO,0,1.0,121.33333333333333,43.333333333333336,87.33333333333333,0.49899999999999994,11.0,30.333333333333332,0.36600000000000005,23.666666666666668,29.333333333333332,0.8196666666666667,11.333333333333334,42.666666666666664,29.0,8.333333333333334,5.333333333333333,13.0,19.666666666666668,115.33333333333333,38.666666666666664,80.0,0.48300000000000004,15.333333333333334,38.0,0.4043333333333334,22.666666666666668,29.333333333333332,0.7913333333333333,5.333333333333333,41.0,28.666666666666668,7.666666666666667,5.666666666666667,16.666666666666668,22.0,0.6666666666666666
2024-10-28,1,ATL,WAS,0,0.6666666666666666,116.33333333333333,38.0,84.0,0.455,11.0,32.333333333333336,0.3373333333333333,29.333333333333332,37.666666666666664,0.7813333333333333,12.0,44.333333333333336,24.666666666666668,10.0,7.333333333333333,16.666666666666668,23.666666666666668,109.0,39.0,95.5,0.4085,11.0,39.5,0.27149999999999996,20.0,25.0,0.7829999999999999,14.0,43.0,26.0,7.5,7.5,15.0,22.0,0.0
2024-10-28,1,BOS,MIL,1,1.0,126.0,42.666666666666664,91.66666666666667,0.46466666666666673,22.666666666666668,51.333333333333336,0.437,18.0,21.666666666666668,0.84,12.0,42.0,24.333333333333332,7.666666666666667,4.0,9.333333333333334,16.666666666666668,116.0,40.666666666666664,82.33333333333333,0.49300000000000005,13.0,36.666666666666664,0.35333333333333333,21.666666666666668,29.0,0.743,7.666666666666667,45.333333333333336,23.666666666666668,5.333333333333333,5.0,15.666666666666666,18.0,0.3333333333333333
2024-10-29,0,SAC,UTA,1,0.3333333333333333,117.66666666666667,40.0,83.66666666666667,0.47700000000000004,13.333333333333334,36.0,0.37333333333333335,24.333333333333332,28.333333333333332,0.8666666666666667,6.0,36.666666666666664,26.0,9.0,4.333333333333333,13.0,21.333333333333332,104.0,34.333333333333336,89.66666666666667,0.3853333333333333,9.666666666666666,34.333333333333336,0.295,25.666666666666668,33.333333333333336,0.7716666666666666,14.333333333333334,48.0,21.0,7.333333333333333,6.333333333333333,18.0,17.333333333333332,0.0
2024-10-29,1,BRK,DEN,0,0.3333333333333333,110.66666666666667,38.0,88.33333333333333,0.4303333333333333,15.666666666666666,41.666666666666664,0.37633333333333335,19.0,23.0,0.8276666666666667,10.666666666666666,42.333333333333336,22.0,8.0,4.0,16.666666666666668,29.666666666666668,106.0,39.0,93.66666666666667,0.4163333333333334,10.0,31.0,0.3446666666666667,18.0,22.666666666666668,0.7823333333333333,14.0,48.666666666666664,26.0,10.0,5.666666666666667,14.0,18.0,0.3333333333333333
2024-10-29,0,DAL,MIN,1,0.6666666666666666,110.66666666666667,40.666666666666664,96.66666666666667,0.421,14.333333333333334,41.333333333333336,0.3436666666666666,15.0,19.333333333333332,0.7789999999999999,14.0,48.666666666666664,25.333333333333332,8.0,6.333333333333333,11.0,24.0,110.66666666666667,38.333333333333336,84.66666666666667,0.453,15.666666666666666,42.666666666666664,0.365,18.333333333333332,23.333333333333332,0.7973333333333333,9.0,43.333333333333336,23.333333333333332,5.333333333333333,3.6666666666666665,15.333333333333334,20.666666666666668,0.6666666666666666
2024-10-29,1,GSW,NOP,1,0.6666666666666666,123.66666666666667,45.666666666666664,95.66666666666667,0.47633333333333333,18.0,47.0,0.381,14.333333333333334,19.333333333333332,0.7563333333333334,16.0,54.666666666666664,30.666666666666668,12.666666666666666,5.333333333333333,18.0,24.666666666666668,110.33333333333333,39.666666666666664,90.33333333333333,0.4383333333333333,11.333333333333334,32.666666666666664,0.34299999999999997,19.666666666666668,25.333333333333332,0.7913333333333333,11.0,41.666666666666664,26.0,12.0,8.666666666666666,14.333333333333334,20.333333333333332,0.6666666666666666
2024-10-30,1,CHO,TOR,1,0.3333333333333333,112.0,38.0,90.0,0.42333333333333334,16.333333333333332,43.666666666666664,0.3713333333333333,19.666666666666668,25.333333333333332,0.7706666666666667,17.333333333333332,51.666666666666664,20.666666666666668,6.333333333333333,6.333333333333333,18.333333333333332,24.333333333333332,111.75,40.25,90.25,0.4465,9.5,29.5,0.31975,21.75,27.25,0.77725,15.5,48.0,27.25,8.75,7.5,20.25,26.75,0.25
2024-10-30,1,GSW,NOP,1,0.75,123.75,45.75,96.0,0.47575,18.75,46.75,0.4,13.5,17.75,0.77875,14.75,49.5,31.5,13.25,6.25,15.5,23.5,109.25,39.75,86.25,0.464,10.75,30.0,0.3595,19.0,25.0,0.7705,10.5,42.25,25.25,10.0,8.0,16.75,18.5,0.5
2024-10-30,0,BOS,IND,0,1.0,124.25,42.75,90.5,0.472,21.5,50.25,0.4235,17.25,21.0,0.82725,10.0,41.0,24.25,7.0,4.25,10.5,17.0,110.5,40.75,84.5,0.48250000000000004,9.5,30.5,0.311,19.5,27.25,0.71825,9.5,38.25,28.25,8.25,5.5,16.0,25.25,0.25
2024-10-30,0,BRK,MEM,1,0.25,117.75,40.75,90.25,0.45025,16.75,44.25,0.3785,19.5,24.0,0.81525,9.75,42.0,25.75,7.0,4.5,14.75,30.25,120.25,44.5,94.75,0.47125,13.5,37.5,0.36075,17.75,26.25,0.665,12.75,46.5,31.75,7.5,6.75,15.0,26.25,0.5
2024-10-30,0,DET,PHI,1,0.0,106.5,38.5,87.0,0.44375,12.5,35.5,0.35150000000000003,17.0,21.0,0.80125,12.0,44.5,22.0,4.75,5.0,17.0,21.0,111.33333333333333,37.333333333333336,90.66666666666667,0.4096666666666667,9.333333333333334,34.0,0.27666666666666667,27.333333333333332,37.0,0.7336666666666667,15.666666666666666,43.666666666666664,17.333333333333332,8.0,3.6666666666666665,15.333333333333334,28.666666666666668,0.3333333333333333
2024-10-30,1,LAC,POR,0,0.6666666666666666,111.33333333333333,41.333333333333336,88.0,0.4706666666666666,10.0,31.333333333333332,0.3176666666666667,18.666666666666668,24.666666666666668,0.7643333333333334,12.666666666666666,47.666666666666664,28.0,8.0,2.6666666666666665,19.0,24.666666666666668,107.5,37.75,89.5,0.4215,9.75,32.0,0.292,22.25,28.0,0.79525,14.25,46.75,22.25,7.75,6.75,18.0,21.75,0.25
2024-10-30,1,MIA,NYK,0,0.6666666666666666,105.66666666666667,36.666666666666664,85.33333333333333,0.429,13.333333333333334,38.333333333333336,0.3516666666666666,19.0,25.666666666666668,0.741,10.666666666666666,42.666666666666664,27.0,9.0,5.666666666666667,12.333333333333334,17.333333333333332,112.0,42.333333333333336,84.0,0.5063333333333334,10.666666666666666,28.333333333333332,0.37733333333333335,16.666666666666668,21.0,0.7919999999999999,9.666666666666666,40.0,20.333333333333332,5.0,3.3333333333333335,13.333333333333334,17.0,0.3333333333333333
2024-10-30,1,CLE,LAL,1,1.0,123.5,44.75,84.75,0.527,14.25,34.75,0.41100000000000003,19.75,26.75,0.7435,8.25,41.0,26.25,11.5,7.0,14.25,21.0,117.25,42.25,89.0,0.478,11.75,30.75,0.384,21.0,26.5,0.79525,11.25,43.5,28.0,7.5,5.5,12.75,19.5,0.75
2024-10-30,1,OKC,SAS,1,1.0,114.66666666666667,44.0,99.0,0.447,10.666666666666666,38.666666666666664,0.274,16.0,21.333333333333332,0.739,11.0,49.333333333333336,23.333333333333332,12.333333333333334,10.0,10.666666666666666,18.666666666666668,106.33333333333333,38.333333333333336,84.0,0.4573333333333333,10.0,29.666666666666668,0.3453333333333333,19.666666666666668,24.333333333333332,0.8076666666666666,13.0,50.0,25.0,6.0,6.0,17.666666666666668,19.0,0.3333333333333333
2024-10-30,1,CHI,ORL,1,0.5,116.25,41.25,93.5,0.44125,17.75,46.75,0.374,16.0,21.75,0.731,10.0,51.0,28.75,6.25,3.5,16.5,16.75,115.5,39.0,85.25,0.4605,15.75,42.0,0.3845,21.75,30.25,0.71875,11.5,45.75,25.75,8.75,6.75,15.25,21.25,0.75
2024-10-30,0,ATL,WAS,0,0.5,117.0,38.25,83.25,0.4615,12.0,34.25,0.34675,28.5,37.25,0.7665,10.5,43.0,26.5,10.5,7.25,16.5,23.25,113.0,39.666666666666664,94.0,0.4226666666666667,14.333333333333334,41.0,0.34,19.333333333333332,24.0,0.7946666666666666,12.333333333333334,43.0,25.333333333333332,7.333333333333333,6.0,16.0,23.0,0.3333333333333333
2024-10-31,1,LAC,PHO,0,0.5,109.75,41.25,88.5,0.467,10.75,32.5,0.3285,16.5,23.0,0.71225,12.75,48.0,27.5,8.5,3.25,17.75,23.25,113.75,39.0,81.75,0.47725,14.25,37.5,0.37975000000000003,21.5,27.0,0.8185,6.25,42.25,26.75,7.5,7.0,15.25,22.0,0.75
2024-10-31,1,DAL,HOU,0,0.75,113.0,41.75,95.75,0.43674999999999997,14.75,40.75,0.36024999999999996,14.75,19.0,0.77875,13.5,46.5,25.25,9.0,5.25,10.75,23.25,111.25,38.5,94.5,0.40825,14.5,41.0,0.35475,19.75,25.25,0.7947500000000001,15.0,46.0,20.0,8.5,3.25,12.5,24.25,0.5
2024-10-31,1,MEM,MIL,1,0.4,117.4,43.2,92.0,0.4708,12.4,35.4,0.3478,18.6,26.8,0.6838,12.6,44.8,30.8,7.8,6.0,16.4,25.2,114.0,39.75,82.25,0.48250000000000004,11.75,35.25,0.3295,22.75,29.5,0.767,7.75,44.75,22.25,5.75,5.25,16.0,19.5,0.25
2024-10-31,0,SAS,UTA,1,0.25,103.0,37.5,84.25,0.446,10.5,31.25,0.34225,17.5,21.5,0.81725,13.0,50.5,24.25,6.0,6.0,18.75,16.25,102.0,34.5,89.5,0.38725,10.75,37.75,0.29425,22.25,28.5,0.7929999999999999,13.75,46.5,21.75,7.25,5.75,17.75,17.0,0.0
2024-11-01,1,ATL,SAC,0,0.4,117.6,39.6,85.6,0.46399999999999997,12.0,35.2,0.339,26.4,34.0,0.7846,10.8,42.6,26.8,10.4,6.4,16.6,22.4,116.5,42.0,85.75,0.48825,12.0,34.75,0.34450000000000003,20.5,24.75,0.8107500000000001,6.75,39.75,26.0,9.0,5.5,12.75,20.75,0.5
2024-11-01,1,CLE,ORL,1,1.0,125.6,47.0,87.2,0.537,14.8,36.0,0.41180000000000005,16.8,23.0,0.7198,7.8,40.0,28.4,12.0,6.0,13.8,22.0,112.2,38.2,85.4,0.44980000000000003,14.8,42.8,0.3554,21.0,28.2,0.755,10.4,45.0,25.6,8.8,7.0,14.6,20.8,0.6
2024-11-01,0,DEN,MIN,0,0.5,115.5,40.75,92.5,0.4415,10.75,30.0,0.37875000000000003,23.25,28.75,0.79425,12.75,47.25,27.25,8.25,5.25,11.75,19.0,111.5,38.5,82.75,0.46625,16.5,41.75,0.3955,18.0,24.0,0.7615000000000001,9.5,43.0,25.75,5.25,3.25,16.5,20.5,0.5
2024-11-01,0,LAL,TOR,1,0.6,115.8,41.4,86.6,0.4812,10.6,30.2,0.35,22.4,27.8,0.8058,10.0,42.2,26.6,7.2,4.4,14.4,17.0,116.0,42.6,90.4,0.47140000000000004,9.4,29.2,0.32,21.4,27.8,0.7552,15.0,46.6,29.2,8.8,7.0,19.0,26.4,0.2
2024-11-01,0,BOS,CHO,1,0.8,125.8,43.0,94.2,0.4584,21.0,51.6,0.40540000000000004,18.8,23.0,0.8230000000000001,11.6,43.0,24.0,7.8,4.4,11.2,17.4,118.5,40.75,91.0,0.44775,17.25,44.0,0.3895,19.75,25.25,0.778,16.5,48.25,23.25,7.0,6.75,17.75,24.25,0.5
2024-11-01,1,BRK,CHI,1,0.4,118.0,40.8,88.2,0.4628,16.4,43.6,0.376,20.0,24.2,0.8282,9.4,40.4,26.0,7.6,4.0,15.6,29.2,113.4,40.2,91.6,0.43879999999999997,16.8,44.2,0.3756,16.2,22.4,0.7208,9.8,51.6,27.6,6.2,3.2,16.2,16.6,0.6
2024-11-01,1,DET,NYK,0,0.2,106.2,38.0,85.2,0.4474,13.0,35.6,0.3646,17.2,21.2,0.8046,12.0,45.4,22.2,4.6,5.0,17.0,21.8,113.0,41.75,83.5,0.50175,12.5,31.25,0.3955,17.0,20.75,0.819,9.0,40.5,22.75,5.75,3.5,12.75,16.75,0.5
2024-11-01,0,OKC,POR,1,1.0,112.25,43.25,96.5,0.4505,12.25,39.25,0.30925,13.5,18.0,0.74175,9.5,46.75,24.5,13.75,9.0,11.5,17.75,107.2,38.4,90.0,0.4264,10.6,32.2,0.3184,19.8,24.8,0.8028000000000001,13.8,46.8,21.6,8.0,6.6,17.0,21.0,0.4
2024-11-01,0,IND,NOP,0,0.4,115.4,42.6,88.4,0.4822,10.6,32.0,0.3278,19.6,26.6,0.7412,10.8,42.0,29.2,8.6,5.4,16.6,25.4,105.2,38.4,87.0,0.4446,10.8,31.2,0.3488,17.6,24.0,0.7363999999999999,12.0,43.6,25.0,9.4,7.6,16.4,18.2,0.4
2024-11-02,0,CLE,MIL,1,1.0,124.66666666666667,46.5,87.16666666666667,0.5318333333333333,14.833333333333334,36.333333333333336,0.40900000000000003,16.833333333333332,22.5,0.7414999999999999,7.666666666666667,41.5,27.833333333333332,11.0,5.666666666666667,13.666666666666666,21.833333333333332,111.0,40.0,85.0,0.47140000000000004,11.2,36.6,0.3064,19.8,27.4,0.6978,8.0,43.4,21.8,6.6,5.0,14.8,21.0,0.2
2024-11-02,0,MEM,PHI,1,0.5,118.16666666666667,43.166666666666664,90.33333333333333,0.4796666666666667,11.666666666666666,34.166666666666664,0.33749999999999997,20.166666666666668,27.5,0.7203333333333334,11.666666666666666,46.666666666666664,30.0,7.5,5.5,16.5,24.5,107.25,36.25,87.75,0.41175,9.0,32.5,0.279,25.75,34.75,0.73775,13.75,42.0,17.25,7.75,3.75,13.75,26.75,0.25
2024-11-02,0,MIA,WAS,1,0.5,106.0,36.75,84.25,0.436,14.25,38.75,0.37,18.25,25.25,0.7225,9.75,41.75,27.0,8.25,5.0,11.75,17.25,118.0,41.5,92.75,0.449,14.75,40.25,0.36024999999999996,20.25,24.25,0.826,10.75,41.5,27.0,8.0,5.75,16.0,22.5,0.5
2024-11-02,0,BOS,CHO,1,0.8333333333333334,125.5,42.666666666666664,92.83333333333333,0.4615,19.666666666666668,50.0,0.3895,20.5,25.0,0.824,11.5,42.666666666666664,23.5,8.5,4.5,11.0,16.666666666666668,116.6,41.0,91.0,0.4506,17.6,44.8,0.3908,17.0,22.6,0.7224,15.6,47.0,22.6,6.6,6.4,17.4,24.6,0.4
2024-11-02,1,LAC,OKC,0,0.4,111.6,42.0,89.4,0.4704,11.0,33.0,0.33140000000000003,16.6,22.6,0.7318,13.2,48.0,27.4,8.4,4.2,17.0,23.0,117.2,44.8,96.2,0.4678,13.6,41.2,0.325,14.0,18.2,0.7618,10.4,46.4,25.8,13.8,9.0,11.8,20.0,1.0
2024-11-02,1,PHO,POR,1,0.8,116.0,39.6,81.8,0.4842000000000001,15.0,37.8,0.3962,21.8,27.2,0.819,6.6,41.6,27.2,8.4,6.4,14.6,21.6,108.33333333333333,38.5,88.83333333333333,0.43366666666666664,11.333333333333334,32.666666666666664,0.3368333333333333,20.0,25.833333333333332,0.7818333333333333,13.333333333333334,45.0,22.5,8.0,6.333333333333333,17.333333333333332,20.333333333333332,0.3333333333333333
2024-11-02,0,MIN,SAS,0,0.6,113.0,39.4,82.8,0.4766,16.8,41.8,0.4022,17.4,22.8,0.7758,9.2,42.0,27.4,5.8,4.4,16.6,20.8,103.6,37.6,85.8,0.4394,10.8,33.6,0.3296,17.6,21.8,0.8103999999999999,12.6,48.8,24.4,8.2,6.2,17.2,16.4,0.4
2024-11-02,0,SAC,TOR,0,0.6,117.8,42.2,86.4,0.48719999999999997,11.8,34.4,0.3422,21.6,25.8,0.8220000000000001,7.4,42.0,26.4,9.0,5.2,13.0,20.8,117.5,44.166666666666664,93.16666666666667,0.47383333333333333,9.5,30.166666666666668,0.3143333333333333,19.666666666666668,25.333333333333332,0.7703333333333333,15.0,46.166666666666664,30.166666666666668,8.0,6.833333333333333,17.666666666666668,26.833333333333332,0.16666666666666666
2024-11-02,0,GSW,HOU,1,0.8,119.8,44.8,94.2,0.4748,17.6,45.0,0.3884,12.6,16.8,0.7614,14.4,48.0,31.6,11.6,6.8,15.2,23.2,110.6,38.8,95.0,0.409,13.2,39.6,0.3308,19.8,25.6,0.784,15.6,46.8,20.2,7.6,3.4,12.0,23.4,0.6
2024-11-02,1,DEN,UTA,1,0.4,115.6,40.8,92.4,0.4424,10.8,30.4,0.3718,23.2,28.8,0.7939999999999999,13.6,47.0,27.8,8.8,4.6,12.4,18.8,99.2,34.0,88.0,0.38780000000000003,10.0,36.6,0.2792,21.2,26.6,0.8134,14.0,47.8,21.2,7.0,5.8,19.4,17.4,0.0
2024-11-03,1,DAL,ORL,1,0.6,110.8,41.2,93.6,0.4412,13.8,38.6,0.3548,14.6,19.2,0.763,12.8,44.6,24.4,8.4,5.6,10.6,24.0,111.66666666666667,38.666666666666664,86.16666666666667,0.45083333333333336,14.166666666666666,41.166666666666664,0.3516666666666666,20.166666666666668,27.5,0.7403333333333334,9.833333333333334,44.0,25.666666666666668,9.0,6.5,14.5,20.166666666666668,0.5
2024-11-03,1,BRK,DET,0,0.5,118.33333333333333,42.166666666666664,89.16666666666667,0.4725,15.5,42.333333333333336,0.36433333333333334,18.5,22.333333333333332,0.8311666666666667,9.333333333333334,41.333333333333336,27.333333333333332,8.166666666666666,4.333333333333333,14.833333333333334,27.666666666666668,104.83333333333333,38.5,84.5,0.45716666666666667,12.666666666666666,35.333333333333336,0.3578333333333334,15.166666666666666,18.833333333333332,0.7895,11.0,44.166666666666664,22.333333333333332,4.833333333333333,5.666666666666667,17.833333333333332,20.166666666666668,0.16666666666666666
2024-11-03,0,ATL,NOP,1,0.3333333333333333,117.16666666666667,39.833333333333336,86.66666666666667,0.461,13.166666666666666,37.666666666666664,0.3458333333333334,24.333333333333332,31.333333333333332,0.7835,10.333333333333334,42.166666666666664,27.333333333333332,10.0,6.0,16.0,22.333333333333332,108.5,40.166666666666664,89.33333333333333,0.45133333333333336,11.0,31.166666666666668,0.3551666666666667,17.166666666666668,23.166666666666668,0.7451666666666666,12.5,44.0,25.5,9.166666666666666,7.0,15.0,17.666666666666668,0.5
2024-11-04,0,GSW,WAS,1,0.8333333333333334,121.0,44.0,91.5,0.4811666666666667,17.166666666666668,42.833333333333336,0.4018333333333333,15.833333333333334,22.333333333333332,0.7411666666666666,13.5,47.833333333333336,30.666666666666668,10.5,6.333333333333333,15.0,23.0,114.0,40.8,92.4,0.44279999999999997,13.2,39.2,0.3282,19.2,23.6,0.8036,10.2,42.0,26.2,8.8,6.6,15.2,22.4,0.4
2024-11-04,1,CHI,UTA,0,0.5,113.16666666666667,39.833333333333336,91.0,0.43766666666666665,16.833333333333332,44.166666666666664,0.3773333333333333,16.666666666666668,22.666666666666668,0.7326666666666667,9.833333333333334,50.333333333333336,27.0,6.0,3.1666666666666665,16.166666666666668,16.333333333333332,99.83333333333333,33.666666666666664,86.16666666666667,0.3925,10.5,37.5,0.2843333333333333,22.0,27.333333333333332,0.8176666666666667,13.0,46.333333333333336,21.666666666666668,7.0,6.166666666666667,20.166666666666668,18.166666666666668,0.0
2024-11-04,0,CHO,MIN,0,0.3333333333333333,114.33333333333333,40.833333333333336,91.0,0.44883333333333336,17.5,44.333333333333336,0.39316666666666666,15.166666666666666,20.333333333333332,0.7131666666666666,14.166666666666666,44.833333333333336,22.833333333333332,7.166666666666667,5.5,16.666666666666668,24.666666666666668,111.33333333333333,39.333333333333336,82.66666666666667,0.4765,15.833333333333334,41.0,0.38466666666666666,16.833333333333332,22.333333333333332,0.7631666666666667,8.666666666666666,40.333333333333336,26.333333333333332,6.0,4.0,16.0,20.0,0.5
